0.003500, -0.350000, -0.970000,     0.3400
0.003520, -0.370000, -0.980000,     0.3600
0.003540, -0.390000, -0.980000,     0.3800
0.003560, -0.410000, -0.990000,     0.4000
0.003590, -0.430000, -0.990000,     0.4300
0.003610, -0.450000, -0.990000,     0.4500
0.003630, -0.470000, -0.990000,     0.4700
0.003650, -0.490000, -1.000000,     0.4900
0.003670, -0.510000, -1.000000,     0.5100
0.003700, -0.530000, -1.000000,     0.5300
0.003720, -0.550000, -1.000000,     0.5500
0.003740, -0.560000, -1.000000,     0.5600
0.003760, -0.580000, -1.000000,     0.5800
0.003780, -0.600000, -1.000000,     0.6000
0.003810, -0.620000, -1.000000,     0.6200
0.003830, -0.630000, -1.000000,     0.6300
0.003850, -0.650000, -1.000000,     0.6500
0.003870, -0.670000, -1.000000,     0.6700
0.003900, -0.680000, -0.990000,     0.6800
0.003920, -0.700000, -0.990000,     0.7000
0.003940, -0.720000, -0.990000,     0.7100
0.003960, -0.730000, -0.990000,     0.7200
0.003980, -0.750000, -0.980000,     0.7300
0.004010, -0.760000, -0.980000,     0.7500
0.004030, -0.780000, -0.980000,     0.7600
0.004050, -0.790000, -0.970000,     0.7700
0.004070, -0.800000, -0.970000,     0.7800
0.004090, -0.820000, -0.960000,     0.7900
0.004120, -0.830000, -0.960000,     0.7900
0.004140, -0.840000, -0.950000,     0.8000
0.004160, -0.850000, -0.950000,     0.8100
0.004180, -0.860000, -0.940000,     0.8100
0.004210, -0.870000, -0.930000,     0.8200
0.004230, -0.890000, -0.930000,     0.8200
0.004250, -0.890000, -0.920000,     0.8200
0.004270, -0.910000, -0.910000,     0.8300
0.004290, -0.910000, -0.910000,     0.8300
0.004320, -0.920000, -0.900000,     0.8300
0.004340, -0.930000, -0.890000,     0.8300
0.004360, -0.940000, -0.880000,     0.8300
0.004380, -0.950000, -0.870000,     0.8300
0.004410, -0.950000, -0.860000,     0.8200
0.004430, -0.960000, -0.850000,     0.8200
0.004450, -0.970000, -0.840000,     0.8100
0.004470, -0.970000, -0.830000,     0.8100
0.004490, -0.980000, -0.820000,     0.8000
0.004520, -0.980000, -0.810000,     0.8000
0.004540, -0.990000, -0.800000,     0.7900
0.004560, -0.990000, -0.790000,     0.7800
0.004580, -0.990000, -0.780000,     0.7700
0.004600, -0.990000, -0.770000,     0.7600
0.004630, -1.000000, -0.760000,     0.7500
0.004650, -1.000000, -0.740000,     0.7400
0.004670, -1.000000, -0.730000,     0.7300
0.004690, -1.000000, -0.720000,     0.7200
0.004720, -1.000000, -0.700000,     0.7000
0.004740, -1.000000, -0.690000,     0.6900
0.004760, -1.000000, -0.680000,     0.6800
0.004780, -1.000000, -0.660000,     0.6600
0.004800, -1.000000, -0.650000,     0.6500
0.004830, -0.990000, -0.640000,     0.6300
0.004850, -0.990000, -0.620000,     0.6200
0.004870, -0.990000, -0.610000,     0.6000
0.004890, -0.980000, -0.590000,     0.5800
0.004920, -0.980000, -0.580000,     0.5600
0.004940, -0.970000, -0.560000,     0.5500
0.004960, -0.970000, -0.550000,     0.5300
0.004980, -0.960000, -0.530000,     0.5100
0.005010, -0.960000, -0.520000,     0.4900
0.005030, -0.950000, -0.500000,     0.4700
0.005050, -0.940000, -0.480000,     0.4600
0.005070, -0.940000, -0.470000,     0.4400
0.005090, -0.930000, -0.450000,     0.4200
0.005110, -0.920000, -0.430000,     0.4000
0.005140, -0.910000, -0.420000,     0.3800
0.005160, -0.900000, -0.400000,     0.3600
0.005180, -0.890000, -0.380000,     0.3400
0.005200, -0.880000, -0.370000,     0.3200
0.005230, -0.870000, -0.350000,     0.3000
0.005250, -0.860000, -0.330000,     0.2800
0.005270, -0.850000, -0.310000,     0.2700
0.005290, -0.840000, -0.300000,     0.2500
0.005320, -0.820000, -0.280000,     0.2300
0.005340, -0.810000, -0.260000,     0.2100
0.005360, -0.800000, -0.240000,     0.1900
0.005380, -0.780000, -0.220000,     0.1800
0.005400, -0.770000, -0.210000,     0.1600
0.005430, -0.760000, -0.190000,     0.1400
0.005450, -0.740000, -0.170000,     0.1300
0.005470, -0.730000, -0.150000,     0.1100
0.005490, -0.710000, -0.130000,     0.0900
0.005510, -0.690000, -0.120000,     0.0800
0.005540, -0.680000, -0.100000,     0.0700
0.005560, -0.660000, -0.080000,     0.0500
0.005580, -0.650000, -0.060000,     0.0400
0.005600, -0.630000, -0.040000,     0.0300
0.005630, -0.610000, -0.020000,     0.0100
0.005650, -0.590000, -0.000000,     0.0000
0.005670, -0.580000, 0.010000,    -0.0100
0.005690, -0.560000, 0.030000,    -0.0200
0.005710, -0.540000, 0.050000,    -0.0300
0.005740, -0.520000, 0.070000,    -0.0400
0.005760, -0.500000, 0.090000,    -0.0400
0.005780, -0.480000, 0.110000,    -0.0500
0.005800, -0.460000, 0.120000,    -0.0600
0.005820, -0.440000, 0.140000,    -0.0600
0.005850, -0.420000, 0.160000,    -0.0700
0.005870, -0.400000, 0.180000,    -0.0700
0.005890, -0.380000, 0.200000,    -0.0700
